id,source_entity_id,target_entity_id,type,confidence,timestamp,properties
R004280,P158,LOC040,VISITED,0.77,2026-05-22T18:28:01,"{""duration_minutes"": 13, ""source_type"": ""location_record""}"
R004281,P299,V049,OWNS_VEHICLE,0.64,2025-03-18T12:39:45,"{""registration_status"": ""active"", ""source_type"": ""vehicle_registry""}"
R004282,P112,V107,OWNS_VEHICLE,0.6,2026-07-16T21:14:47,"{""registration_status"": ""active"", ""source_type"": ""vehicle_registry""}"
R004283,P180,P215,MEMBER_OF,0.9,2026-06-22T18:23:31,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004284,P367,ORG034,VISITED_ORG,0.61,2025-04-03T19:58:36,"{""duration_minutes"": 119, ""source_type"": ""location_record""}"
R004285,P004,P005,MESSAGED,0.67,2025-01-20T12:38:47,"{""message_count"": 44, ""source_type"": ""communication_record""}"
R004286,P441,P445,ASSOCIATED,0.55,2026-06-13T03:24:03,"{""context"": ""Indirect association noted as an analytical lead, not confirmed activity"", ""source_type"": ""informant_tip"", ""verified"": false}"
R004287,P182,PH028,CALLED,0.72,2026-02-23T17:07:15,"{""duration_seconds"": 2493, ""source_type"": ""call_record"", ""verified"": false}"
R004288,P370,P372,LOCATED_WITH,0.84,2025-10-03T10:20:03,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004289,P328,P345,CALLED,0.69,2025-01-24T17:03:25,"{""duration_seconds"": 3165, ""source_type"": ""call_record"", ""verified"": true}"
R004290,P109,P135,CALLED,0.9,2026-07-19T03:01:39,"{""duration_seconds"": 2975, ""source_type"": ""call_record"", ""verified"": false}"
R004291,P493,P480,SUSPECTED_ASSOCIATE,0.66,2025-09-30T03:39:34,"{""context"": ""Indirect association noted as an analytical lead, not confirmed activity"", ""source_type"": ""informant_tip"", ""verified"": false}"
R004292,P052,P076,MEMBER_OF,0.99,2025-10-14T07:21:26,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004293,P194,ORG002,ASSOCIATED_WITH,0.73,2025-01-06T05:01:04,"{""context"": ""Indirect association noted as an analytical lead, not confirmed activity"", ""source_type"": ""informant_tip"", ""verified"": false}"
R004294,P082,ORG093,VISITED_ORG,0.59,2025-09-06T19:31:53,"{""duration_minutes"": 33, ""source_type"": ""location_record""}"
R004295,P158,P172,EMPLOYED_WITH,0.91,2025-05-05T08:45:48,"{""context"": ""Shared employment recorded"", ""source_type"": ""employment_record""}"
R004296,P064,PH112,OWNS_PHONE,0.75,2026-07-29T11:27:27,"{""registration_status"": ""active"", ""source_type"": ""telecom_registry""}"
R004297,P014,ORG078,WORKS_FOR,0.93,2026-07-29T09:21:02,"{""role"": ""Manager"", ""source_type"": ""employment_record""}"
R004298,P288,P276,LOCATED_WITH,0.53,2025-01-03T12:10:11,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004299,P243,P231,ASSOCIATED,0.67,2025-02-08T01:13:26,"{""context"": ""Indirect association noted as an analytical lead, not confirmed activity"", ""source_type"": ""informant_tip"", ""verified"": false}"
R004300,P229,LOC063,WORKS_AT,0.92,2026-06-04T02:31:15,"{""role"": ""Consultant"", ""source_type"": ""employment_record""}"
R004301,P333,P329,LOCATED_WITH,0.66,2026-06-06T04:48:17,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004302,P143,PH008,MESSAGED,0.97,2026-08-24T08:03:18,"{""message_count"": 116, ""source_type"": ""communication_record""}"
R004303,P333,P329,LOCATED_WITH,0.9,2025-09-04T22:44:07,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004304,P180,P224,CALLED,0.82,2025-10-03T00:55:26,"{""duration_seconds"": 3279, ""source_type"": ""call_record"", ""verified"": false}"
R004305,P299,V091,TRAVELED_IN,0.52,2026-08-31T17:39:34,"{""trip_note"": ""Travel recorded together"", ""source_type"": ""field_report""}"
R004306,P125,P117,EMPLOYED_WITH,0.73,2025-03-24T05:00:45,"{""context"": ""Shared employment recorded"", ""source_type"": ""employment_record""}"
R004307,P113,P119,TRAVELED_WITH,0.74,2025-04-04T17:02:07,"{""context"": ""Joint travel recorded"", ""source_type"": ""travel_record""}"
R004308,P113,P299,MEMBER_OF,0.83,2025-08-08T03:42:45,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004309,P113,P120,FAMILY,0.87,2026-03-04T05:58:31,"{""relationship_note"": ""Family relation recorded"", ""source_type"": ""public_record""}"
R004310,P299,P313,MET,0.71,2026-08-24T10:09:39,"{""details"": ""Extended meeting recorded"", ""source_type"": ""surveillance"", ""verified"": true}"
R004311,P280,P284,CALLED,0.62,2026-01-17T07:05:09,"{""duration_seconds"": 168, ""source_type"": ""call_record"", ""verified"": true}"
R004312,P278,PH011,MESSAGED,0.66,2025-07-10T13:00:56,"{""message_count"": 101, ""source_type"": ""communication_record""}"
R004313,P113,P106,MEMBER_OF,0.58,2026-02-05T11:28:22,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004314,P453,P492,FAMILY,0.59,2026-06-09T16:55:06,"{""relationship_note"": ""Family relation recorded"", ""source_type"": ""public_record""}"
R004315,P360,P358,LOCATED_WITH,0.58,2026-06-01T02:18:28,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004316,P051,P066,ASSOCIATED,0.71,2026-03-26T17:30:45,"{""context"": ""Indirect association noted as an analytical lead, not confirmed activity"", ""source_type"": ""informant_tip"", ""verified"": false}"
R004317,P280,ORG036,MEMBER_OF,0.84,2025-01-07T06:31:36,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004318,P402,LOC083,TRAVELED_TO,0.82,2025-12-08T06:34:56,"{""mode"": ""rail"", ""source_type"": ""travel_record""}"
R004319,P230,P228,SUSPECTED_ASSOCIATE,0.6,2026-01-10T15:45:31,"{""context"": ""Indirect association noted as an analytical lead, not confirmed activity"", ""source_type"": ""informant_tip"", ""verified"": false}"
R004320,P109,ORG083,ASSOCIATED_WITH,0.66,2026-06-04T20:58:45,"{""context"": ""Indirect association noted as an analytical lead, not confirmed activity"", ""source_type"": ""informant_tip"", ""verified"": false}"
R004321,P175,P157,CALLED,0.52,2026-01-26T14:48:56,"{""duration_seconds"": 2421, ""source_type"": ""call_record"", ""verified"": true}"
R004322,P021,ORG035,MEMBER_OF,0.75,2025-12-23T20:20:41,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004323,P288,V096,USED_VEHICLE,0.72,2025-05-27T02:20:53,"{""observation"": ""Vehicle observed in use"", ""source_type"": ""CCTV""}"
R004324,P120,P104,MESSAGED,0.69,2025-11-21T10:35:32,"{""message_count"": 118, ""source_type"": ""communication_record""}"
R004325,P158,ACC103,RECEIVED_FROM,0.78,2026-02-09T13:25:33,"{""amount"": 143251, ""currency"": ""INR"", ""transaction_type"": ""cash_deposit""}"
R004326,P436,V069,TRAVELED_IN,0.89,2026-03-26T21:15:06,"{""trip_note"": ""Travel recorded together"", ""source_type"": ""field_report""}"
R004327,P028,P049,CALLED,0.88,2026-07-11T19:07:32,"{""duration_seconds"": 2443, ""source_type"": ""call_record"", ""verified"": false}"
R004328,P288,P276,PARTNER,0.76,2025-05-30T20:52:28,"{""relationship_note"": ""Family relation recorded"", ""source_type"": ""public_record""}"
R004329,P425,P404,LOCATED_WITH,0.58,2026-05-13T09:26:52,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004330,P117,LOC058,WORKS_AT,0.98,2026-05-03T12:21:25,"{""role"": ""Staff"", ""source_type"": ""employment_record""}"
R004331,P030,P049,TRAVELED_WITH,0.92,2025-08-27T05:02:45,"{""context"": ""Joint travel recorded"", ""source_type"": ""travel_record""}"
R004332,P360,P364,EMPLOYED_WITH,0.91,2025-10-14T22:41:54,"{""context"": ""Shared employment recorded"", ""source_type"": ""employment_record""}"
R004333,P143,P428,MESSAGED,0.5,2026-06-18T16:46:22,"{""message_count"": 46, ""source_type"": ""communication_record""}"
R004334,P334,ACC100,RECEIVED_FROM,0.81,2025-06-29T01:06:31,"{""amount"": 365282, ""currency"": ""INR"", ""transaction_type"": ""cash_deposit""}"
R004335,P233,P360,LOCATED_WITH,0.64,2025-07-14T03:33:55,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004336,P380,P401,MET,0.84,2025-10-25T12:06:05,"{""details"": ""Extended meeting recorded"", ""source_type"": ""surveillance"", ""verified"": true}"
R004337,P484,P495,LOCATED_WITH,0.68,2025-07-14T01:16:06,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004338,P230,P248,MESSAGED,0.54,2025-09-19T23:40:20,"{""message_count"": 46, ""source_type"": ""communication_record""}"
R004339,P051,P078,MESSAGED,0.52,2025-05-13T09:32:54,"{""message_count"": 87, ""source_type"": ""communication_record""}"
R004340,P453,P479,CALLED,0.83,2026-06-01T02:23:12,"{""duration_seconds"": 1795, ""source_type"": ""call_record"", ""verified"": false}"
R004341,P479,P478,MESSAGED,0.71,2025-01-10T13:54:16,"{""message_count"": 82, ""source_type"": ""communication_record""}"
R004342,P318,P319,SUSPECTED_ASSOCIATE,0.53,2025-12-08T04:06:59,"{""context"": ""Indirect association noted as an analytical lead, not confirmed activity"", ""source_type"": ""informant_tip"", ""verified"": false}"
R004343,P099,P079,FAMILY,0.55,2026-07-28T00:10:50,"{""relationship_note"": ""Partner relation recorded"", ""source_type"": ""public_record""}"
R004344,P055,P051,LOCATED_WITH,0.61,2026-03-29T17:59:03,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004345,P288,P285,EMPLOYED_WITH,0.5,2026-04-01T11:19:42,"{""context"": ""Shared employment recorded"", ""source_type"": ""employment_record""}"
R004346,P453,P051,MET,0.57,2025-05-07T01:18:13,"{""details"": ""Extended meeting recorded"", ""source_type"": ""surveillance"", ""verified"": false}"
R004347,P478,V132,TRAVELED_IN,0.97,2025-12-05T12:38:33,"{""trip_note"": ""Travel recorded together"", ""source_type"": ""field_report""}"
R004348,P029,P041,LOCATED_WITH,0.89,2025-10-10T17:12:41,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004349,P318,P453,EMPLOYED_WITH,0.65,2026-05-30T05:57:35,"{""context"": ""Shared employment recorded"", ""source_type"": ""employment_record""}"
R004350,P175,P164,LOCATED_WITH,0.59,2026-05-12T12:45:04,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004351,P424,P402,TRAVELED_WITH,0.93,2025-03-30T07:07:52,"{""context"": ""Joint travel recorded"", ""source_type"": ""travel_record""}"
R004352,P267,P258,EMPLOYED_WITH,0.77,2025-10-07T01:54:38,"{""context"": ""Shared employment recorded"", ""source_type"": ""employment_record""}"
R004353,P082,ACC186,TRANSFERRED_TO,0.93,2025-01-10T14:35:26,"{""amount"": 483440, ""currency"": ""INR"", ""transaction_type"": ""wire_transfer""}"
R004354,P302,P091,MEMBER_OF,0.65,2025-11-02T07:16:30,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004355,P092,ACC138,RECEIVED_FROM,0.71,2026-08-12T10:11:04,"{""amount"": 419847, ""currency"": ""INR"", ""transaction_type"": ""bank_transfer""}"
R004356,P014,LOC099,RESIDES_AT,0.57,2026-01-04T05:37:12,"{""since"": ""2026-07-23"", ""source_type"": ""registration_record""}"
R004357,P360,P374,SUSPECTED_ASSOCIATE,0.71,2026-05-08T19:34:27,"{""context"": ""Indirect association noted as an analytical lead, not confirmed activity"", ""source_type"": ""informant_tip"", ""verified"": false}"
R004358,P070,P054,FAMILY,0.74,2025-12-31T21:04:13,"{""relationship_note"": ""Family relation recorded"", ""source_type"": ""public_record""}"
R004359,P280,P288,SUSPECTED_ASSOCIATE,0.51,2025-02-23T06:36:10,"{""context"": ""Indirect association noted as an analytical lead, not confirmed activity"", ""source_type"": ""informant_tip"", ""verified"": false}"
R004360,P464,PH038,MESSAGED,0.64,2026-08-09T21:40:59,"{""message_count"": 119, ""source_type"": ""communication_record""}"
R004361,P133,LOC056,TRAVELED_TO,0.67,2025-04-17T20:28:30,"{""mode"": ""road"", ""source_type"": ""travel_record""}"
R004362,P109,P139,TRAVELED_WITH,0.85,2026-06-02T15:05:22,"{""context"": ""Joint travel recorded"", ""source_type"": ""travel_record""}"
R004363,P112,P119,PARTNER,0.95,2026-03-04T21:40:06,"{""relationship_note"": ""Family relation recorded"", ""source_type"": ""public_record""}"
R004364,P468,ORG081,MEMBER_OF,0.58,2026-05-19T09:32:16,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004365,P259,LOC062,RESIDES_AT,0.93,2026-03-03T15:20:00,"{""since"": ""2026-07-27"", ""source_type"": ""registration_record""}"
R004366,P312,ORG030,MEMBER_OF,0.67,2025-08-01T23:24:23,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004367,P032,ORG079,MEMBER_OF,0.8,2026-08-24T14:51:10,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004368,P328,P348,CALLED,0.59,2025-02-24T23:22:11,"{""duration_seconds"": 1036, ""source_type"": ""call_record"", ""verified"": false}"
R004369,P172,V121,OWNS_VEHICLE,0.98,2026-07-14T04:11:08,"{""registration_status"": ""active"", ""source_type"": ""vehicle_registry""}"
R004370,ACC096,ACC002,TRANSACTION_WITH,0.85,2025-01-03T13:27:05,"{""amount"": 289686, ""currency"": ""INR"", ""transaction_type"": ""wire_transfer""}"
R004371,P370,P362,LOCATED_WITH,0.75,2026-05-27T13:36:50,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004372,P367,V061,OWNS_VEHICLE,0.77,2025-11-19T00:46:04,"{""registration_status"": ""active"", ""source_type"": ""vehicle_registry""}"
R004373,P299,P293,LOCATED_WITH,0.68,2025-09-10T17:03:26,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004374,P288,V087,USED_VEHICLE,0.55,2025-05-07T12:21:56,"{""observation"": ""Vehicle observed in use"", ""source_type"": ""CCTV""}"
R004375,P358,LOC079,VISITED,0.53,2025-05-27T17:52:40,"{""duration_minutes"": 80, ""source_type"": ""location_record""}"
R004376,P175,P333,ASSOCIATED,0.51,2025-11-18T03:38:57,"{""context"": ""Indirect association noted as an analytical lead, not confirmed activity"", ""source_type"": ""informant_tip"", ""verified"": false}"
R004377,P453,P469,PARTNER,0.9,2025-08-28T17:08:22,"{""relationship_note"": ""Partner relation recorded"", ""source_type"": ""public_record""}"
R004378,P004,P358,PARTNER,0.74,2026-08-11T10:38:12,"{""relationship_note"": ""Partner relation recorded"", ""source_type"": ""public_record""}"
R004379,P113,ORG018,MEMBER_OF,0.71,2025-04-21T13:49:47,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004380,P413,V011,USED_VEHICLE,0.99,2026-01-26T04:04:35,"{""observation"": ""Vehicle observed in use"", ""source_type"": ""CCTV""}"
R004381,P392,P393,MESSAGED,0.53,2026-06-11T22:50:47,"{""message_count"": 135, ""source_type"": ""communication_record""}"
R004382,P360,LOC046,WORKS_AT,0.96,2026-05-23T20:28:57,"{""role"": ""Staff"", ""source_type"": ""employment_record""}"
R004383,P415,PH031,CALLED,0.53,2026-07-31T02:43:46,"{""duration_seconds"": 675, ""source_type"": ""call_record"", ""verified"": false}"
R004384,P116,V128,USED_VEHICLE,0.94,2026-03-28T13:02:27,"{""observation"": ""Vehicle observed in use"", ""source_type"": ""CCTV""}"
R004385,P453,P479,FAMILY,0.99,2025-03-10T02:27:53,"{""relationship_note"": ""Partner relation recorded"", ""source_type"": ""public_record""}"
R004386,P358,P370,MET,0.83,2025-07-06T23:40:41,"{""details"": ""Meeting recorded at location"", ""source_type"": ""surveillance"", ""verified"": true}"
R004387,P007,P011,CALLED,0.68,2026-02-18T15:23:52,"{""duration_seconds"": 394, ""source_type"": ""call_record"", ""verified"": true}"
R004388,P244,ORG039,WORKS_FOR,0.54,2025-04-11T04:31:58,"{""role"": ""Staff"", ""source_type"": ""employment_record""}"
R004389,P158,P177,MEMBER_OF,0.71,2025-03-09T18:20:38,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004390,P309,P306,MEMBER_OF,0.64,2026-03-04T07:35:29,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004391,P109,PH033,OWNS_PHONE,0.97,2026-01-07T11:10:31,"{""registration_status"": ""active"", ""source_type"": ""telecom_registry""}"
R004392,P120,P110,FAMILY,0.55,2026-05-16T09:15:57,"{""relationship_note"": ""Partner relation recorded"", ""source_type"": ""public_record""}"
R004393,P198,P196,MET,0.6,2025-02-04T22:34:16,"{""details"": ""Meeting recorded at location"", ""source_type"": ""surveillance"", ""verified"": false}"
R004394,P077,P081,MEMBER_OF,0.56,2026-08-02T19:30:37,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004395,P496,P498,EMPLOYED_WITH,0.69,2025-10-05T13:18:49,"{""context"": ""Shared employment recorded"", ""source_type"": ""employment_record""}"
R004396,P379,LOC077,WORKS_AT,0.94,2026-07-07T01:45:59,"{""role"": ""Advisor"", ""source_type"": ""employment_record""}"
R004397,P341,ACC117,TRANSACTION_WITH,0.74,2026-03-07T13:11:32,"{""amount"": 250124, ""currency"": ""INR"", ""transaction_type"": ""upi_transfer""}"
R004398,P244,ORG060,MEMBER_OF,0.82,2025-02-19T08:59:13,"{""context"": ""Shared membership recorded"", ""source_type"": ""field_report""}"
R004399,P266,P271,LOCATED_WITH,0.81,2025-06-15T12:09:27,"{""observation_note"": ""Presence recorded at location"", ""source_type"": ""location_record""}"
R004400,P015,P020,TRAVELED_WITH,0.67,2025-08-04T17:21:20,"{""context"": ""Joint travel recorded"", ""source_type"": ""travel_record""}"
R004401,P369,P358,CALLED,0.76,2026-01-31T23:28:17,"{""duration_seconds"": 2823, ""source_type"": ""call_record"", ""verified"": true}"
R004402,P148,P133,SUSPECTED_ASSOCIATE,0.89,2026-03-26T12:28:33,"{""context"": ""Indirect association noted as an analytical lead, not confirmed activity"", ""source_type"": ""informant_tip"", ""verified"": false}"
R004403,P302,P051,PARTNER,0.81,2026-01-12T06:59:19,"{""relationship_note"": ""Family relation recorded"", ""source_type"": ""public_record""}"
